county,fips,st,pct_report,total_votes,lead,state.name, None of these candidates,Alyson Kennedy,Bradford Lyttle,Chris Keniston,Dan Vacek,Darrell Castle,Donald Trump,Emidio Soltysik,Evan McMullin,Frank Atwood,Gary Johnson,Gloria La Riva,Hillary Clinton,Jerry White,Jill Stein,Jim Hedges,Joseph Maldonado,Kyle Kopitke,Laurence Kotlikoff,Lynn Kahn,Michael Maturen,Mike Smith,Monica Moorehead,Peter Skewes,Princess Jacob,Richard Duncan,Rocky De La Fuente,Rocky Giordani,Rod Silva,Ryan Scott,Scott Copeland,Tom Hoefling,
Judith Basin County,30045,MT,1,1201,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.726061615,NA,NA,NA,0.065778518,NA,0.195670275,NA,0.009991674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002497918,NA,NA,NA,NA,NA,
Lake County,30047,MT,1,13110,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.574370709,NA,NA,NA,0.040732265,NA,0.364302059,NA,0.017467582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003127384,NA,NA,NA,NA,NA,
Lewis and Clark County,30049,MT,1,34245,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.493356694,NA,NA,NA,0.064534969,NA,0.422777048,NA,0.016323551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003007738,NA,NA,NA,NA,NA,
Liberty County,30051,MT,1,956,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.730125523,NA,NA,NA,0.04916318,NA,0.215481172,NA,0.00209205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003138075,NA,NA,NA,NA,NA,
Lincoln County,30053,MT,1,9284,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.724795347,NA,NA,NA,0.042654028,NA,0.219840586,NA,0.010340371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002369668,NA,NA,NA,NA,NA,
McCone County,30055,MT,1,1060,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.813207547,NA,NA,NA,0.03490566,NA,0.145283019,NA,0.006603774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,
Madison County,30057,MT,1,4743,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.695129665,NA,NA,NA,0.041113219,NA,0.248787687,NA,0.012228547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002740881,NA,NA,NA,NA,NA,
Meagher County,30059,MT,1,975,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.747692308,NA,NA,NA,0.042051282,NA,0.197948718,NA,0.01025641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002051282,NA,NA,NA,NA,NA,
Mineral County,30061,MT,1,2003,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.664003994,NA,NA,NA,0.053919121,NA,0.259111333,NA,0.017473789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005491762,NA,NA,NA,NA,NA,
Missoula County,30063,MT,1,59026,Hillary Clinton,Montana,NA,NA,NA,NA,NA,NA,0.376952529,NA,NA,NA,0.056873242,NA,0.534391624,NA,0.028868634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00291397,NA,NA,NA,NA,NA,
Musselshell County,30065,MT,1,2416,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.814155629,NA,NA,NA,0.038907285,NA,0.137417219,NA,0.007450331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002069536,NA,NA,NA,NA,NA,
Park County,30067,MT,1,9306,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.53513862,NA,NA,NA,0.053728777,NA,0.386309908,NA,0.021491511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003331184,NA,NA,NA,NA,NA,
Petroleum County,30069,MT,1,322,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.863354037,NA,NA,NA,0.037267081,NA,0.093167702,NA,0.00310559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00310559,NA,NA,NA,NA,NA,
Phillips County,30071,MT,1,2161,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.797316057,NA,NA,NA,0.045812124,NA,0.147154095,NA,0.008792226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25E-04,NA,NA,NA,NA,NA,
Pondera County,30073,MT,1,2716,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.662371134,NA,NA,NA,0.049705449,NA,0.271723122,NA,0.012518409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003681885,NA,NA,NA,NA,NA,
Powder River County,30075,MT,1,1051,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.841103711,NA,NA,NA,0.037107517,NA,0.120837298,NA,9.51E-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,
Powell County,30077,MT,1,2794,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.726198998,NA,NA,NA,0.058339298,NA,0.197208304,NA,0.014674302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003579098,NA,NA,NA,NA,NA,
Prairie County,30079,MT,1,689,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.806966618,NA,NA,NA,0.043541364,NA,0.145137881,NA,0.001451379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002902758,NA,NA,NA,NA,NA,
Ravalli County,30081,MT,1,22346,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.662758436,NA,NA,NA,0.044392732,NA,0.278483845,NA,0.011679943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002685044,NA,NA,NA,NA,NA,
Richland County,30083,MT,1,4847,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.806271921,NA,NA,NA,0.049308851,NA,0.138436146,NA,0.004745203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001237879,NA,NA,NA,NA,NA,
Roosevelt County,30085,MT,1,3648,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.492598684,NA,NA,NA,0.049342105,NA,0.427631579,NA,0.026041667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004385965,NA,NA,NA,NA,NA,
Rosebud County,30087,MT,1,3440,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.65494186,NA,NA,NA,0.044186047,NA,0.286918605,NA,0.009593023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004360465,NA,NA,NA,NA,NA,
Sanders County,30089,MT,1,5910,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.725211506,NA,NA,NA,0.050592217,NA,0.206091371,NA,0.015905245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002199662,NA,NA,NA,NA,NA,
Sheridan County,30091,MT,1,1832,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.677401747,NA,NA,NA,0.050218341,NA,0.260371179,NA,0.010917031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001091703,NA,NA,NA,NA,NA,
Silver Bow County,30093,MT,1,16439,Hillary Clinton,Montana,NA,NA,NA,NA,NA,NA,0.387858142,NA,NA,NA,0.064298315,NA,0.524301965,NA,0.017823469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005718109,NA,NA,NA,NA,NA,
Stillwater County,30095,MT,1,4866,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.752363337,NA,NA,NA,0.051582409,NA,0.186600904,NA,0.007192766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002260584,NA,NA,NA,NA,NA,
Sweet Grass County,30097,MT,1,2100,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.75952381,NA,NA,NA,0.036666667,NA,0.191428571,NA,0.010952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001428571,NA,NA,NA,NA,NA,
Teton County,30099,MT,1,3179,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.682604593,NA,NA,NA,0.050959421,NA,0.254167977,NA,0.008493237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003774772,NA,NA,NA,NA,NA,
Toole County,30101,MT,1,2030,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.737438424,NA,NA,NA,0.04729064,NA,0.198029557,NA,0.014285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002955665,NA,NA,NA,NA,NA,
Treasure County,30103,MT,1,443,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.792325056,NA,NA,NA,0.058690745,NA,0.133182844,NA,0.013544018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002257336,NA,NA,NA,NA,NA,
Valley County,30105,MT,1,3876,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.696078431,NA,NA,NA,0.060371517,NA,0.228586171,NA,0.011351909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003611971,NA,NA,NA,NA,NA,
Wheatland County,30107,MT,1,944,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.743644068,NA,NA,NA,0.045550847,NA,0.189618644,NA,0.014830508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006355932,NA,NA,NA,NA,NA,
Wibaux County,30109,MT,1,537,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.862197393,NA,NA,NA,0.033519553,NA,0.102420857,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001862197,NA,NA,NA,NA,NA,
Yellowstone County,30111,MT,1,68544,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.596988796,NA,NA,NA,0.062966853,NA,0.323456466,NA,0.013101074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003486811,NA,NA,NA,NA,NA,
NA,MT,MT,1,494526,Donald Trump,Montana,NA,NA,NA,NA,NA,NA,0.564661919,NA,NA,NA,0.056694694,NA,0.359352188,NA,0.016116443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003174757,NA,NA,NA,NA,NA,
District of Columbia,11001,DC,1,304717,Hillary Clinton,NA,NA,NA,NA,NA,NA,NA,0.041753496,NA,NA,NA,0.016100185,NA,0.928172698,NA,0.013973621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,DC,DC,1,304717,Hillary Clinton,NA,NA,NA,NA,NA,NA,NA,0.041753496,NA,NA,NA,0.016100185,NA,0.928172698,NA,0.013973621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,US,US,1,135691978,Donald Trump,NA,2.13E-04,9.19E-05,2.82E-06,5.09E-05,9.98E-05,0.001374768,0.464175008,1.83E-05,0.003758527,2.48E-06,0.033083909,5.46E-04,0.485316206,2.73E-06,0.010535597,4.13E-05,6.43E-06,8.08E-06,1.06E-05,4.15E-05,6.35E-06,6.70E-05,2.99E-05,2.39E-05,5.52E-06,1.79E-04,2.43E-04,2.03E-05,5.53E-06,5.52E-06,1.74E-05,1.69E-05,
Adams County,31001,NE,1,13294,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.698585828,NA,NA,NA,0.044681811,NA,0.248382729,NA,0.008349631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Antelope County,31003,NE,1,3239,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.843470207,NA,NA,NA,0.032417413,NA,0.118246372,NA,0.005866008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Arthur County,31005,NE,1,272,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.897058824,NA,NA,NA,0.040441176,NA,0.0625,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Banner County,31007,NE,1,393,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.908396947,NA,NA,NA,0.03562341,NA,0.048346056,NA,0.007633588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Blaine County,31009,NE,1,316,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.873417722,NA,NA,NA,0.03164557,NA,0.094936709,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Boone County,31011,NE,1,2867,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.801883502,NA,NA,NA,0.047785141,NA,0.144401814,NA,0.005929543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Box Butte County,31013,NE,1,4848,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.746080858,NA,NA,NA,0.047442244,NA,0.199051155,NA,0.007425743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Boyd County,31015,NE,1,1147,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.857018309,NA,NA,NA,0.02005231,NA,0.111595466,NA,0.011333915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Brown County,31017,NE,1,1584,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.874368687,NA,NA,NA,0.024621212,NA,0.096590909,NA,0.004419192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Buffalo County,31019,NE,1,20733,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.702696185,NA,NA,NA,0.056624705,NA,0.229730382,NA,0.010948729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Burt County,31021,NE,1,3533,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.669968865,NA,NA,NA,0.055759977,NA,0.26323238,NA,0.011038777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Butler County,31023,NE,1,3926,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.784258788,NA,NA,NA,0.032857871,NA,0.176006113,NA,0.006877229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Cass County,31025,NE,1,12707,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.665145196,NA,NA,NA,0.050287243,NA,0.274179586,NA,0.010387975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Cedar County,31027,NE,1,4358,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.810463515,NA,NA,NA,0.051399725,NA,0.131023405,NA,0.007113355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Chase County,31029,NE,1,1879,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.877062267,NA,NA,NA,0.028738691,NA,0.091005854,NA,0.003193188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Cherry County,31031,NE,1,3082,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.851070733,NA,NA,NA,0.041207008,NA,0.102855289,NA,0.00486697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Cheyenne County,31033,NE,1,4635,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.790722762,NA,NA,NA,0.045954693,NA,0.153398058,NA,0.009924488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Clay County,31035,NE,1,3030,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.799339934,NA,NA,NA,0.038283828,NA,0.157425743,NA,0.004950495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Colfax County,31037,NE,1,3174,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.683994959,NA,NA,NA,0.037177064,NA,0.270636421,NA,0.008191556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Cuming County,31039,NE,1,4024,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.77584493,NA,NA,NA,0.039015905,NA,0.178677932,NA,0.006461233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Custer County,31041,NE,1,5579,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.841548665,NA,NA,NA,0.03692418,NA,0.114895142,NA,0.006632013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Dakota County,31043,NE,1,6209,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.582380416,NA,NA,NA,0.036881946,NA,0.372684812,NA,0.008052827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Dawes County,31045,NE,1,3676,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.715995647,NA,NA,NA,0.051958651,NA,0.217899891,NA,0.014145811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Dawson County,31047,NE,1,8559,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.699147097,NA,NA,NA,0.044514546,NA,0.249561865,NA,0.006776493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Deuel County,31049,NE,1,977,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.828045036,NA,NA,NA,0.048106448,NA,0.122824974,NA,0.001023541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Dixon County,31051,NE,1,2744,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.743804665,NA,NA,NA,0.047376093,NA,0.202623907,NA,0.006195335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Dodge County,31053,NE,1,15263,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.650789491,NA,NA,NA,0.040883182,NA,0.297713425,NA,0.010613903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Douglas County,31055,NE,1,235159,Hillary Clinton,Nebraska,NA,NA,NA,NA,NA,NA,0.45959117,NA,NA,NA,0.044233901,NA,0.483919391,NA,0.012255538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Dundy County,31057,NE,1,949,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.867228662,NA,NA,NA,0.032665964,NA,0.093782929,NA,0.006322445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Fillmore County,31059,NE,1,2915,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.730703259,NA,NA,NA,0.051801029,NA,0.210291595,NA,0.007204117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Franklin County,31061,NE,1,1658,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.812424608,NA,NA,NA,0.032569361,NA,0.150784077,NA,0.004221954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Frontier County,31063,NE,1,1315,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.844106464,NA,NA,NA,0.027376426,NA,0.12243346,NA,0.00608365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Furnas County,31065,NE,1,2321,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.827660491,NA,NA,NA,0.036622146,NA,0.130978027,NA,0.004739336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gage County,31067,NE,1,9911,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.64372919,NA,NA,NA,0.049641812,NA,0.296135607,NA,0.010493391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Garden County,31069,NE,1,1063,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.817497648,NA,NA,NA,0.036688617,NA,0.143932267,NA,0.001881468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Garfield County,31071,NE,1,970,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.846391753,NA,NA,NA,0.02371134,NA,0.124742268,NA,0.005154639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Gosper County,31073,NE,1,1004,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.790836653,NA,NA,NA,0.037848606,NA,0.165338645,NA,0.005976096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Grant County,31075,NE,1,394,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.931472081,NA,NA,NA,0.015228426,NA,0.050761421,NA,0.002538071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Greeley County,31077,NE,1,1166,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.782161235,NA,NA,NA,0.032590051,NA,0.180102916,NA,0.005145798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hall County,31079,NE,1,21777,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.661615466,NA,NA,NA,0.041098407,NA,0.288469486,NA,0.008816641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hamilton County,31081,NE,1,4928,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.767654221,NA,NA,NA,0.045454545,NA,0.178165584,NA,0.008725649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Harlan County,31083,NE,1,1819,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.822429907,NA,NA,NA,0.034084662,NA,0.139637163,NA,0.003848268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hayes County,31085,NE,1,511,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.923679061,NA,NA,NA,0.015655577,NA,0.058708415,NA,0.001956947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hitchcock County,31087,NE,1,1461,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.843258042,NA,NA,NA,0.041752225,NA,0.110198494,NA,0.004791239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Holt County,31089,NE,1,5074,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.858100118,NA,NA,NA,0.031927473,NA,0.104651163,NA,0.005321246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Hooker County,31091,NE,1,414,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.857487923,NA,NA,NA,0.038647343,NA,0.096618357,NA,0.007246377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Howard County,31093,NE,1,2958,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.77214334,NA,NA,NA,0.036511156,NA,0.183908046,NA,0.007437458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Jefferson County,31095,NE,1,3448,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.695765661,NA,NA,NA,0.052784223,NA,0.24274942,NA,0.008700696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Johnson County,31097,NE,1,2062,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.657129001,NA,NA,NA,0.059165858,NA,0.273035887,NA,0.010669253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Kearney County,31099,NE,1,3255,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.777572965,NA,NA,NA,0.04546851,NA,0.168970814,NA,0.007987711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Keith County,31101,NE,1,3995,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.809762203,NA,NA,NA,0.041051314,NA,0.142928661,NA,0.006257822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Keya Paha County,31103,NE,1,517,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.889748549,NA,NA,NA,0.032882012,NA,0.077369439,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Kimball County,31105,NE,1,1656,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.803140097,NA,NA,NA,0.047101449,NA,0.138888889,NA,0.010869565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Knox County,31107,NE,1,4074,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.782523319,NA,NA,NA,0.033627884,NA,0.176730486,NA,0.007118311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Lancaster County,31109,NE,1,132569,Hillary Clinton,Nebraska,NA,NA,NA,NA,NA,NA,0.464573166,NA,NA,NA,0.053624905,NA,0.466911571,NA,0.014890359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Lincoln County,31111,NE,1,15895,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.765272098,NA,NA,NA,0.044731047,NA,0.183265178,NA,0.006731677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Logan County,31113,NE,1,451,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.88691796,NA,NA,NA,0.039911308,NA,0.070953437,NA,0.002217295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Loup County,31115,NE,1,382,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.845549738,NA,NA,NA,0.02617801,NA,0.12565445,NA,0.002617801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
McPherson County,31117,NE,1,286,Donald Trump,Nebraska,NA,NA,NA,NA,NA,NA,0.898601399,NA,NA,NA,0.048951049,NA,0.048951049,NA,0.003496503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
